country,iso3c,Scenario,Year,gini.baseyr,gini.minimum.abs,povline.trend.tgt,gini.realised.trend,abstgt.achieved,year.abstgt.achieved
Albania,ALB,service,2030,29.420202,24.8,7.043401161,24.8,TRUE,2049
Albania,ALB,service,2031,29.420202,24.8,7.159877873,24.8,TRUE,2049
Albania,ALB,service,2032,29.420202,24.8,7.276640034,24.8,TRUE,2049
Albania,ALB,service,2033,29.420202,24.8,7.393728506,24.8,TRUE,2049
Albania,ALB,service,2034,29.420202,24.8,7.511183552,24.8,TRUE,2049
Albania,ALB,service,2035,29.420202,24.8,7.629044951,24.8,TRUE,2049
Albania,ALB,service,2036,29.420202,24.8,7.745815471,24.8,TRUE,2049
Albania,ALB,service,2037,29.420202,24.8,7.863345717,24.8,TRUE,2049
Albania,ALB,service,2038,29.420202,24.8,7.981678065,24.8,TRUE,2049
Albania,ALB,service,2039,29.420202,24.8,8.100855376,24.8,TRUE,2049
Albania,ALB,service,2040,29.420202,24.8,8.220921079,24.8,TRUE,2049
Albania,ALB,service,2041,29.420202,24.8,8.335959745,24.8,TRUE,2049
Albania,ALB,service,2042,29.420202,24.8,8.452215521,24.8,TRUE,2049
Albania,ALB,service,2043,29.420202,24.8,8.569737231,24.8,TRUE,2049
Albania,ALB,service,2044,29.420202,24.8,8.688575233,24.8,TRUE,2049
Albania,ALB,service,2045,29.420202,24.8,8.808781514,24.8,TRUE,2049
Albania,ALB,service,2046,29.420202,24.8,8.916058602,24.8,TRUE,2049
Albania,ALB,service,2047,29.420202,24.8,9.024923669,24.8,TRUE,2049
Albania,ALB,service,2048,29.420202,24.8,9.135433517,24.8,TRUE,2049
Albania,ALB,service,2049,29.420202,24.8,9.247647437,24.8,TRUE,2049
Albania,ALB,service,2050,29.420202,24.8,9.361627366,24.8,TRUE,2049
Albania,ALB,service,2051,29.420202,24.8,9.463616222,24.8,TRUE,2049
Albania,ALB,service,2052,29.420202,24.8,9.567536647,24.8,TRUE,2049
Albania,ALB,service,2053,29.420202,24.8,9.673460591,24.8,TRUE,2049
Albania,ALB,service,2054,29.420202,24.8,9.781463711,24.8,TRUE,2049
Albania,ALB,service,2055,29.420202,24.8,9.89162563,24.8,TRUE,2049
Albania,ALB,service,2056,29.420202,24.8,9.99065997,24.8,TRUE,2049
Albania,ALB,service,2057,29.420202,24.8,10.09187899,24.8,TRUE,2049
Albania,ALB,service,2058,29.420202,24.8,10.1953696,24.8,TRUE,2049
Albania,ALB,service,2059,29.420202,24.8,10.30122358,24.8,TRUE,2049
Albania,ALB,service,2060,29.420202,24.8,10.40953801,24.8,TRUE,2049
Albania,ALB,service,2061,29.420202,24.8,10.50422644,24.8,TRUE,2049
Albania,ALB,service,2062,29.420202,24.8,10.60127259,24.8,TRUE,2049
Albania,ALB,service,2063,29.420202,24.8,10.70077668,24.8,TRUE,2049
Albania,ALB,service,2064,29.420202,24.8,10.80284501,24.8,TRUE,2049
Albania,ALB,service,2065,29.420202,24.8,10.9075904,24.8,TRUE,2049
Albania,ALB,service,2066,29.420202,24.8,10.99458715,24.8,TRUE,2049
Albania,ALB,service,2067,29.420202,24.8,11.0840392,24.8,TRUE,2049
Albania,ALB,service,2068,29.420202,24.8,11.17605995,24.8,TRUE,2049
Albania,ALB,service,2069,29.420202,24.8,11.27077017,24.8,TRUE,2049
Albania,ALB,service,2070,29.420202,24.8,11.36829866,24.8,TRUE,2049
Albania,ALB,service,2071,29.420202,24.8,11.45214682,24.8,TRUE,2049
Albania,ALB,service,2072,29.420202,24.8,11.53857843,24.8,TRUE,2049
Albania,ALB,service,2073,29.420202,24.8,11.62772141,24.8,TRUE,2049
Albania,ALB,service,2074,29.420202,24.8,11.71971256,24.8,TRUE,2049
Albania,ALB,service,2075,29.420202,24.8,11.81469837,24.8,TRUE,2049
Albania,ALB,service,2076,29.420202,24.8,11.89995431,24.8,TRUE,2049
Albania,ALB,service,2077,29.420202,24.8,11.98805267,24.8,TRUE,2049
Albania,ALB,service,2078,29.420202,24.8,12.07914455,24.8,TRUE,2049
Albania,ALB,service,2079,29.420202,24.8,12.17339227,24.8,TRUE,2049
Albania,ALB,service,2080,29.420202,24.8,12.27097054,24.8,TRUE,2049
Albania,ALB,service,2081,29.420202,24.8,12.35813108,24.8,TRUE,2049
Albania,ALB,service,2082,29.420202,24.8,12.44843208,24.8,TRUE,2049
Albania,ALB,service,2083,29.420202,24.8,12.54205294,24.8,TRUE,2049
Albania,ALB,service,2084,29.420202,24.8,12.63918739,24.8,TRUE,2049
Albania,ALB,service,2085,29.420202,24.8,12.74004494,24.8,TRUE,2049
Albania,ALB,service,2086,29.420202,24.8,12.82980553,24.8,TRUE,2049
Albania,ALB,service,2087,29.420202,24.8,12.92304378,24.8,TRUE,2049
Albania,ALB,service,2088,29.420202,24.8,13.0199725,24.8,TRUE,2049
Albania,ALB,service,2089,29.420202,24.8,13.12082268,24.8,TRUE,2049
Albania,ALB,service,2090,29.420202,24.8,13.22584551,24.8,TRUE,2049
Albania,ALB,service,2091,29.420202,24.8,13.31837049,24.8,TRUE,2049
Albania,ALB,service,2092,29.420202,24.8,13.41465749,24.8,TRUE,2049
Albania,ALB,service,2093,29.420202,24.8,13.51494764,24.8,TRUE,2049
Albania,ALB,service,2094,29.420202,24.8,13.61950356,24.8,TRUE,2049
Albania,ALB,service,2095,29.420202,24.8,13.72861193,24.8,TRUE,2049
Albania,ALB,service,2096,29.420202,24.8,13.82669757,24.8,TRUE,2049
Albania,ALB,service,2097,29.420202,24.8,13.92902143,24.8,TRUE,2049
Albania,ALB,service,2098,29.420202,24.8,14.03587198,24.8,TRUE,2049
Albania,ALB,service,2099,29.420202,24.8,14.14756506,24.8,TRUE,2049
Albania,ALB,service,2100,29.420202,24.8,14.26444725,24.8,TRUE,2049
Albania,ALB,society,2020,29.420202,24,5.791644782,29.420202,TRUE,2030
Albania,ALB,society,2021,29.420202,24,5.95647144,28.69058099,TRUE,2030
Albania,ALB,society,2022,29.420202,24,6.103264967,27.97905458,TRUE,2030
Albania,ALB,society,2023,29.420202,24,6.242613509,27.28517403,TRUE,2030
Albania,ALB,society,2024,29.420202,24,6.373106503,26.60850171,TRUE,2030
Albania,ALB,society,2025,29.420202,24,6.499714283,25.94861087,TRUE,2030
Albania,ALB,society,2026,29.420202,24,6.628233915,25.30508532,TRUE,2030
Albania,ALB,society,2027,29.420202,24,6.729264974,24.6775192,TRUE,2030
Albania,ALB,society,2028,29.420202,24,6.830317552,24.06551673,TRUE,2030
Albania,ALB,society,2029,29.420202,24,6.931420809,24,TRUE,2030
Albania,ALB,society,2030,29.420202,24,7.03260314,24,TRUE,2030
Albania,ALB,society,2031,29.420202,24,7.144573713,24,TRUE,2030
Albania,ALB,society,2032,29.420202,24,7.256878303,24,TRUE,2030
Albania,ALB,society,2033,29.420202,24,7.369554027,24,TRUE,2030
Albania,ALB,society,2034,29.420202,24,7.482637624,24,TRUE,2030
Albania,ALB,society,2035,29.420202,24,7.596165538,24,TRUE,2030
Albania,ALB,society,2036,29.420202,24,7.704554869,24,TRUE,2030
Albania,ALB,society,2037,29.420202,24,7.813747596,24,TRUE,2030
Albania,ALB,society,2038,29.420202,24,7.923781068,24,TRUE,2030
Albania,ALB,society,2039,29.420202,24,8.034693287,24,TRUE,2030
Albania,ALB,society,2040,29.420202,24,8.146522972,24,TRUE,2030
Albania,ALB,society,2041,29.420202,24,8.247509862,24,TRUE,2030
Albania,ALB,society,2042,29.420202,24,8.349707535,24,TRUE,2030
Albania,ALB,society,2043,29.420202,24,8.453158379,24,TRUE,2030
Albania,ALB,society,2044,29.420202,24,8.557906323,24,TRUE,2030
Albania,ALB,society,2045,29.420202,24,8.663996928,24,TRUE,2030
Albania,ALB,society,2046,29.420202,24,8.750995944,24,TRUE,2030
Albania,ALB,society,2047,29.420202,24,8.839448767,24,TRUE,2030
Albania,ALB,society,2048,29.420202,24,8.929404053,24,TRUE,2030
Albania,ALB,society,2049,29.420202,24,9.020912686,24,TRUE,2030
Albania,ALB,society,2050,29.420202,24,9.114027924,24,TRUE,2030
Albania,ALB,society,2051,29.420202,24,9.189150339,24,TRUE,2030
Albania,ALB,society,2052,29.420202,24,9.265875185,24,TRUE,2030
Albania,ALB,society,2053,29.420202,24,9.344261394,24,TRUE,2030
Albania,ALB,society,2054,29.420202,24,9.424370978,24,TRUE,2030
Albania,ALB,society,2055,29.420202,24,9.506269233,24,TRUE,2030
Albania,ALB,society,2056,29.420202,24,9.571727444,24,TRUE,2030
Albania,ALB,society,2057,29.420202,24,9.63881564,24,TRUE,2030
Albania,ALB,society,2058,29.420202,24,9.707599883,24,TRUE,2030
Albania,ALB,society,2059,29.420202,24,9.778149999,24,TRUE,2030
Albania,ALB,society,2060,29.420202,24,9.850539866,24,TRUE,2030
Albania,ALB,society,2061,29.420202,24,9.906304329,24,TRUE,2030
Albania,ALB,society,2062,29.420202,24,9.963632642,24,TRUE,2030
Albania,ALB,society,2063,29.420202,24,10.02259411,24,TRUE,2030
Albania,ALB,society,2064,29.420202,24,10.08326231,24,TRUE,2030
Albania,ALB,society,2065,29.420202,24,10.14571544,24,TRUE,2030
Albania,ALB,society,2066,29.420202,24,10.19140488,24,TRUE,2030
Albania,ALB,society,2067,29.420202,24,10.23853015,24,TRUE,2030
Albania,ALB,society,2068,29.420202,24,10.28716136,24,TRUE,2030
Albania,ALB,society,2069,29.420202,24,10.33737337,24,TRUE,2030
Albania,ALB,society,2070,29.420202,24,10.38924614,24,TRUE,2030
Albania,ALB,society,2071,29.420202,24,10.42883442,24,TRUE,2030
Albania,ALB,society,2072,29.420202,24,10.46977333,24,TRUE,2030
Albania,ALB,society,2073,29.420202,24,10.51213407,24,TRUE,2030
Albania,ALB,society,2074,29.420202,24,10.55599294,24,TRUE,2030
Albania,ALB,society,2075,29.420202,24,10.60143191,24,TRUE,2030
Albania,ALB,society,2076,29.420202,24,10.63778333,24,TRUE,2030
Albania,ALB,society,2077,29.420202,24,10.67547493,24,TRUE,2030
Albania,ALB,society,2078,29.420202,24,10.71458289,24,TRUE,2030
Albania,ALB,society,2079,29.420202,24,10.75518926,24,TRUE,2030
Albania,ALB,society,2080,29.420202,24,10.79738265,24,TRUE,2030
Albania,ALB,society,2081,29.420202,24,10.83096834,24,TRUE,2030
Albania,ALB,society,2082,29.420202,24,10.86588963,24,TRUE,2030
Albania,ALB,society,2083,29.420202,24,10.9022283,24,TRUE,2030
Albania,ALB,society,2084,29.420202,24,10.94007299,24,TRUE,2030
Albania,ALB,society,2085,29.420202,24,10.97951993,24,TRUE,2030
Albania,ALB,society,2086,29.420202,24,11.01081613,24,TRUE,2030
Albania,ALB,society,2087,29.420202,24,11.04344827,24,TRUE,2030
Albania,ALB,society,2088,29.420202,24,11.07750416,24,TRUE,2030
Albania,ALB,society,2089,29.420202,24,11.11307948,24,TRUE,2030
Albania,ALB,society,2090,29.420202,24,11.15027877,24,TRUE,2030
Albania,ALB,society,2091,29.420202,24,11.17952144,24,TRUE,2030
Albania,ALB,society,2092,29.420202,24,11.2100737,24,TRUE,2030
Albania,ALB,society,2093,29.420202,24,11.24202587,24,TRUE,2030
Albania,ALB,society,2094,29.420202,24,11.27547676,24,TRUE,2030
Albania,ALB,society,2095,29.420202,24,11.31053478,24,TRUE,2030
Albania,ALB,society,2096,29.420202,24,11.33872667,24,TRUE,2030
Albania,ALB,society,2097,29.420202,24,11.36826087,24,TRUE,2030
Albania,ALB,society,2098,29.420202,24,11.39923587,24,TRUE,2030
Albania,ALB,society,2099,29.420202,24,11.43176006,24,TRUE,2030
Albania,ALB,society,2100,29.420202,24,11.465953,24,TRUE,2030
Algeria,DZA,innovation,2020,40.447803,26.2,4.811914899,40.447803,TRUE,2036
Algeria,DZA,innovation,2021,40.447803,26.2,4.857241724,39.73592167,TRUE,2036
Algeria,DZA,innovation,2022,40.447803,26.2,4.86369391,39.03656945,TRUE,2036
Algeria,DZA,innovation,2023,40.447803,26.2,4.865400177,38.34952582,TRUE,2036
Algeria,DZA,innovation,2024,40.447803,26.2,4.843596171,37.67457417,TRUE,2036
Algeria,DZA,innovation,2025,40.447803,26.2,4.803948609,37.01150166,TRUE,2036
Algeria,DZA,innovation,2026,40.447803,26.2,4.764727311,36.36009923,TRUE,2036
Algeria,DZA,innovation,2027,40.447803,26.2,4.863582023,35.72016149,TRUE,2036
Algeria,DZA,innovation,2028,40.447803,26.2,4.959171608,35.09148665,TRUE,2036
Algeria,DZA,innovation,2029,40.447803,26.2,5.051700013,34.47387648,TRUE,2036
Algeria,DZA,innovation,2030,40.447803,26.2,5.141351148,33.86713625,TRUE,2036
Algeria,DZA,innovation,2031,40.447803,26.2,5.233993781,33.27107466,TRUE,2036
Algeria,DZA,innovation,2032,40.447803,26.2,5.324073328,32.68550374,TRUE,2036
Algeria,DZA,innovation,2033,40.447803,26.2,5.411727406,32.11023888,TRUE,2036
Algeria,DZA,innovation,2034,40.447803,26.2,5.497081844,31.54509867,TRUE,2036
Algeria,DZA,innovation,2035,40.447803,26.2,5.58025208,30.98990494,TRUE,2036
Algeria,DZA,innovation,2036,40.447803,26.2,5.664625932,30.44448261,TRUE,2036
Algeria,DZA,innovation,2037,40.447803,26.2,5.746999907,30,TRUE,2036
Algeria,DZA,innovation,2038,40.447803,26.2,5.827465799,30,TRUE,2036
Algeria,DZA,innovation,2039,40.447803,26.2,5.906108664,30,TRUE,2036
Algeria,DZA,innovation,2040,40.447803,26.2,5.983007502,30,TRUE,2036
Algeria,DZA,innovation,2041,40.447803,26.2,6.074865241,30,TRUE,2036
Algeria,DZA,innovation,2042,40.447803,26.2,6.164620911,30,TRUE,2036
Algeria,DZA,innovation,2043,40.447803,26.2,6.252370086,30,TRUE,2036
Algeria,DZA,innovation,2044,40.447803,26.2,6.338201323,30,TRUE,2036
Algeria,DZA,innovation,2045,40.447803,26.2,6.422196878,30,TRUE,2036
Algeria,DZA,innovation,2046,40.447803,26.2,6.523923696,30,TRUE,2036
Algeria,DZA,innovation,2047,40.447803,26.2,6.623446181,30,TRUE,2036
Algeria,DZA,innovation,2048,40.447803,26.2,6.720863896,30,TRUE,2036
Algeria,DZA,innovation,2049,40.447803,26.2,6.816269046,30,TRUE,2036
Algeria,DZA,innovation,2050,40.447803,26.2,6.909747229,30,TRUE,2036
Algeria,DZA,innovation,2051,40.447803,26.2,7.018991072,30,TRUE,2036
Algeria,DZA,innovation,2052,40.447803,26.2,7.126185144,30,TRUE,2036
Algeria,DZA,innovation,2053,40.447803,26.2,7.231417696,30,TRUE,2036
Algeria,DZA,innovation,2054,40.447803,26.2,7.334770653,30,TRUE,2036
Algeria,DZA,innovation,2055,40.447803,26.2,7.436320244,30,TRUE,2036
Algeria,DZA,innovation,2056,40.447803,26.2,7.553508585,30,TRUE,2036
Algeria,DZA,innovation,2057,40.447803,26.2,7.668899349,30,TRUE,2036
Algeria,DZA,innovation,2058,40.447803,26.2,7.782567242,30,TRUE,2036
Algeria,DZA,innovation,2059,40.447803,26.2,7.89458181,30,TRUE,2036
Algeria,DZA,innovation,2060,40.447803,26.2,8.005007927,30,TRUE,2036
Algeria,DZA,innovation,2061,40.447803,26.2,8.128990678,30,TRUE,2036
Algeria,DZA,innovation,2062,40.447803,26.2,8.251449152,30,TRUE,2036
Algeria,DZA,innovation,2063,40.447803,26.2,8.372446188,30,TRUE,2036
Algeria,DZA,innovation,2064,40.447803,26.2,8.492040494,30,TRUE,2036
Algeria,DZA,innovation,2065,40.447803,26.2,8.610287021,30,TRUE,2036
Algeria,DZA,innovation,2066,40.447803,26.2,8.730560572,30,TRUE,2036
Algeria,DZA,innovation,2067,40.447803,26.2,8.849773974,30,TRUE,2036
Algeria,DZA,innovation,2068,40.447803,26.2,8.967969275,30,TRUE,2036
Algeria,DZA,innovation,2069,40.447803,26.2,9.085186128,30,TRUE,2036
Algeria,DZA,innovation,2070,40.447803,26.2,9.201461977,30,TRUE,2036
Algeria,DZA,innovation,2071,40.447803,26.2,9.315793033,30,TRUE,2036
Algeria,DZA,innovation,2072,40.447803,26.2,9.429451367,30,TRUE,2036
Algeria,DZA,innovation,2073,40.447803,26.2,9.542464406,30,TRUE,2036
Algeria,DZA,innovation,2074,40.447803,26.2,9.654858276,30,TRUE,2036
Algeria,DZA,innovation,2075,40.447803,26.2,9.766657889,30,TRUE,2036
Algeria,DZA,innovation,2076,40.447803,26.2,9.877383341,30,TRUE,2036
Algeria,DZA,innovation,2077,40.447803,26.2,9.987710312,30,TRUE,2036
Algeria,DZA,innovation,2078,40.447803,26.2,10.09765852,30,TRUE,2036
Algeria,DZA,innovation,2079,40.447803,26.2,10.20724694,30,TRUE,2036
Algeria,DZA,innovation,2080,40.447803,26.2,10.31649381,30,TRUE,2036
Algeria,DZA,innovation,2081,40.447803,26.2,10.42471182,30,TRUE,2036
Algeria,DZA,innovation,2082,40.447803,26.2,10.53276077,30,TRUE,2036
Algeria,DZA,innovation,2083,40.447803,26.2,10.64065596,30,TRUE,2036
Algeria,DZA,innovation,2084,40.447803,26.2,10.7484122,30,TRUE,2036
Algeria,DZA,innovation,2085,40.447803,26.2,10.85604396,30,TRUE,2036
Algeria,DZA,innovation,2086,40.447803,26.2,10.96399128,30,TRUE,2036
Algeria,DZA,innovation,2087,40.447803,26.2,11.07195321,30,TRUE,2036
Algeria,DZA,innovation,2088,40.447803,26.2,11.17994322,30,TRUE,2036
Algeria,DZA,innovation,2089,40.447803,26.2,11.28797452,30,TRUE,2036
Algeria,DZA,innovation,2090,40.447803,26.2,11.39606011,30,TRUE,2036
Algeria,DZA,innovation,2091,40.447803,26.2,11.50480567,30,TRUE,2036
Algeria,DZA,innovation,2092,40.447803,26.2,11.61371573,30,TRUE,2036
Algeria,DZA,innovation,2093,40.447803,26.2,11.72280323,30,TRUE,2036
Algeria,DZA,innovation,2094,40.447803,26.2,11.83208101,30,TRUE,2036
Algeria,DZA,innovation,2095,40.447803,26.2,11.94156182,30,TRUE,2036
Algeria,DZA,innovation,2096,40.447803,26.2,12.05016777,30,TRUE,2036
Algeria,DZA,innovation,2097,40.447803,26.2,12.15907209,30,TRUE,2036
Algeria,DZA,innovation,2098,40.447803,26.2,12.2682875,30,TRUE,2036
Algeria,DZA,innovation,2099,40.447803,26.2,12.37782672,30,TRUE,2036
Algeria,DZA,innovation,2100,40.447803,26.2,12.48770246,30,TRUE,2036
Algeria,DZA,service,2020,40.447803,24.8,4.811914899,40.447803,TRUE,2034
Algeria,DZA,service,2021,40.447803,24.8,4.85185296,39.58222002,TRUE,2034
Algeria,DZA,service,2022,40.447803,24.8,4.857540103,38.73516051,TRUE,2034
Algeria,DZA,service,2023,40.447803,24.8,4.859044177,37.90622807,TRUE,2034
Algeria,DZA,service,2024,40.447803,24.8,4.83982816,37.09503479,TRUE,2034
Algeria,DZA,service,2025,40.447803,24.8,4.804908521,36.30120105,TRUE,2034
Algeria,DZA,service,2026,40.447803,24.8,4.770386447,35.52435534,TRUE,2034
Algeria,DZA,service,2027,40.447803,24.8,4.856922068,34.76413414,TRUE,2034
Algeria,DZA,service,2028,40.447803,24.8,4.94078332,34.02018167,TRUE,2034
Algeria,DZA,service,2029,40.447803,24.8,5.022122789,33.29214978,TRUE,2034
Algeria,DZA,service,2030,40.447803,24.8,5.101079482,32.57969778,TRUE,2034
Algeria,DZA,service,2031,40.447803,24.8,5.183148549,31.88249224,TRUE,2034
Algeria,DZA,service,2032,40.447803,24.8,5.263077927,31.20020691,TRUE,2034
Algeria,DZA,service,2033,40.447803,24.8,5.340973607,30.53252248,TRUE,2034
Algeria,DZA,service,2034,40.447803,24.8,5.416933255,30,TRUE,2034
Algeria,DZA,service,2035,40.447803,24.8,5.491047123,30,TRUE,2034
Algeria,DZA,service,2036,40.447803,24.8,5.568606924,30,TRUE,2034
Algeria,DZA,service,2037,40.447803,24.8,5.644392837,30,TRUE,2034
Algeria,DZA,service,2038,40.447803,24.8,5.718482411,30,TRUE,2034
Algeria,DZA,service,2039,40.447803,24.8,5.790947793,30,TRUE,2034
Algeria,DZA,service,2040,40.447803,24.8,5.861856255,30,TRUE,2034
Algeria,DZA,service,2041,40.447803,24.8,5.949041007,30,TRUE,2034
Algeria,DZA,service,2042,40.447803,24.8,6.034265563,30,TRUE,2034
Algeria,DZA,service,2043,40.447803,24.8,6.117616949,30,TRUE,2034
Algeria,DZA,service,2044,40.447803,24.8,6.199175965,30,TRUE,2034
Algeria,DZA,service,2045,40.447803,24.8,6.279017798,30,TRUE,2034
Algeria,DZA,service,2046,40.447803,24.8,6.37732453,30,TRUE,2034
Algeria,DZA,service,2047,40.447803,24.8,6.473516104,30,TRUE,2034
Algeria,DZA,service,2048,40.447803,24.8,6.567687171,30,TRUE,2034
Algeria,DZA,service,2049,40.447803,24.8,6.659925452,30,TRUE,2034
Algeria,DZA,service,2050,40.447803,24.8,6.750312441,30,TRUE,2034
Algeria,DZA,service,2051,40.447803,24.8,6.856641492,30,TRUE,2034
Algeria,DZA,service,2052,40.447803,24.8,6.960980672,30,TRUE,2034
Algeria,DZA,service,2053,40.447803,24.8,7.063415374,30,TRUE,2034
Algeria,DZA,service,2054,40.447803,24.8,7.164024893,30,TRUE,2034
Algeria,DZA,service,2055,40.447803,24.8,7.262883028,30,TRUE,2034
Algeria,DZA,service,2056,40.447803,24.8,7.377209415,30,TRUE,2034
Algeria,DZA,service,2057,40.447803,24.8,7.489783834,30,TRUE,2034
Algeria,DZA,service,2058,40.447803,24.8,7.600679019,30,TRUE,2034
Algeria,DZA,service,2059,40.447803,24.8,7.709962684,30,TRUE,2034
Algeria,DZA,service,2060,40.447803,24.8,7.817698003,30,TRUE,2034
Algeria,DZA,service,2061,40.447803,24.8,7.938738003,30,TRUE,2034
Algeria,DZA,service,2062,40.447803,24.8,8.058290453,30,TRUE,2034
Algeria,DZA,service,2063,40.447803,24.8,8.176416656,30,TRUE,2034
Algeria,DZA,service,2064,40.447803,24.8,8.293173889,30,TRUE,2034
Algeria,DZA,service,2065,40.447803,24.8,8.408615765,30,TRUE,2034
Algeria,DZA,service,2066,40.447803,24.8,8.52605513,30,TRUE,2034
Algeria,DZA,service,2067,40.447803,24.8,8.642459531,30,TRUE,2034
Algeria,DZA,service,2068,40.447803,24.8,8.757870013,30,TRUE,2034
Algeria,DZA,service,2069,40.447803,24.8,8.872325284,30,TRUE,2034
Algeria,DZA,service,2070,40.447803,24.8,8.985861894,30,TRUE,2034
Algeria,DZA,service,2071,40.447803,24.8,9.097483313,30,TRUE,2034
Algeria,DZA,service,2072,40.447803,24.8,9.208448283,30,TRUE,2034
Algeria,DZA,service,2073,40.447803,24.8,9.318783564,30,TRUE,2034
Algeria,DZA,service,2074,40.447803,24.8,9.428514645,30,TRUE,2034
Algeria,DZA,service,2075,40.447803,24.8,9.537665837,30,TRUE,2034
Algeria,DZA,service,2076,40.447803,24.8,9.645657102,30,TRUE,2034
Algeria,DZA,service,2077,40.447803,24.8,9.753261082,30,TRUE,2034
Algeria,DZA,service,2078,40.447803,24.8,9.860496955,30,TRUE,2034
Algeria,DZA,service,2079,40.447803,24.8,9.967383163,30,TRUE,2034
Algeria,DZA,service,2080,40.447803,24.8,10.07393746,30,TRUE,2034
Algeria,DZA,service,2081,40.447803,24.8,10.17894662,30,TRUE,2034
Algeria,DZA,service,2082,40.447803,24.8,10.28379779,30,TRUE,2034
Algeria,DZA,service,2083,40.447803,24.8,10.38850557,30,TRUE,2034
Algeria,DZA,service,2084,40.447803,24.8,10.49308418,30,TRUE,2034
Algeria,DZA,service,2085,40.447803,24.8,10.59754746,30,TRUE,2034
Algeria,DZA,service,2086,40.447803,24.8,10.69985383,30,TRUE,2034
Algeria,DZA,service,2087,40.447803,24.8,10.80219999,30,TRUE,2034
Algeria,DZA,service,2088,40.447803,24.8,10.90459802,30,TRUE,2034
Algeria,DZA,service,2089,40.447803,24.8,11.0070598,30,TRUE,2034
Algeria,DZA,service,2090,40.447803,24.8,11.10959702,30,TRUE,2034
Algeria,DZA,service,2091,40.447803,24.8,11.20369211,30,TRUE,2034
Algeria,DZA,service,2092,40.447803,24.8,11.29801829,30,TRUE,2034
Algeria,DZA,service,2093,40.447803,24.8,11.39258504,30,TRUE,2034
Algeria,DZA,service,2094,40.447803,24.8,11.48740184,30,TRUE,2034
Algeria,DZA,service,2095,40.447803,24.8,11.58247818,30,TRUE,2034
Algeria,DZA,service,2096,40.447803,24.8,11.65954663,30,TRUE,2034
Algeria,DZA,service,2097,40.447803,24.8,11.73699313,30,TRUE,2034
Algeria,DZA,service,2098,40.447803,24.8,11.8148249,30,TRUE,2034
Algeria,DZA,service,2099,40.447803,24.8,11.89304928,30,TRUE,2034
Algeria,DZA,service,2100,40.447803,24.8,11.97167368,30,TRUE,2034
Algeria,DZA,society,2020,40.447803,24,4.811914899,40.447803,TRUE,2032
Algeria,DZA,society,2021,40.447803,24,4.851642503,39.44469749,TRUE,2032
Algeria,DZA,society,2022,40.447803,24,4.857297267,38.46646899,TRUE,2032
Algeria,DZA,society,2023,40.447803,24,4.858792685,37.51250056,TRUE,2032
Algeria,DZA,society,2024,40.447803,24,4.839687785,36.58219054,TRUE,2032
Algeria,DZA,society,2025,40.447803,24,4.804963284,35.67495222,TRUE,2032
Algeria,DZA,society,2026,40.447803,24,4.770802898,34.7902134,TRUE,2032
Algeria,DZA,society,2027,40.447803,24,4.856458521,33.92741611,TRUE,2032
Algeria,DZA,society,2028,40.447803,24,4.939480023,33.08601619,TRUE,2032
Algeria,DZA,society,2029,40.447803,24,5.02001668,32.26548299,TRUE,2032
Algeria,DZA,society,2030,40.447803,24,5.09820458,31.46529901,TRUE,2032
Algeria,DZA,society,2031,40.447803,24,5.178053482,30.6849596,TRUE,2032
Algeria,DZA,society,2032,40.447803,24,5.255848823,30,TRUE,2032
Algeria,DZA,society,2033,40.447803,24,5.331690442,30,TRUE,2032
Algeria,DZA,society,2034,40.447803,24,5.4056705,30,TRUE,2032
Algeria,DZA,society,2035,40.447803,24,5.477874293,30,TRUE,2032
