Model,Scenario,Region,Variable,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,Absolute target achieved,Base gini imputed,Share of final consumption among GDP imputed
SHAPE_Gini,service,DOM,Gini,NA,50.952999,49.8626048214,48.79554507822204,47.75132041354809,46.72944215669816,45.729432094544826,44.750822247721565,43.79315465162033,42.855981142075656,41.93886314563523,41.04137147431864,40.16308612476822,39.30359608169818,38.46249912554984,37.63940164426308,36.833918449075846,36.045672594265625,35.27429520074834,34.51942528345233,33.78070958238645,33.05780239732338,32.350365426020666,31.65806760590382,30.98058495913748,30.317600441011937,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,DOM,Gini,NA,50.952999,49.6893646248,48.45706838210496,47.25533308622875,46.08340082569027,44.940532485213154,43.82600727957987,42.73912229904629,41.679192066029934,40.64554810279239,39.63753850984314,38.654527554799024,37.69589527144001,36.76103706870829,35.84936334940433,34.960299138339096,34.09328371970828,33.247770283459516,32.42322558042972,31.619129586035065,30.834975172301387,30.070267788028314,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,ECU,Gini,NA,38.436932,37.7604419968,37.09585821765632,36.44297111302557,35.801574821436326,35.171467104579044,34.55244928353846,33.94432617614818,33.34690603544798,32.7600004892241,32.18342448061375,31.61699620975495,31.060537076463266,30.513871623917513,29.976827483336567,29.449235319629846,28.93092877800436,28.421744431511488,27.921521729516886,27.43010294707739,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,27.313625996453798,TRUE,FALSE,FALSE
SHAPE_Gini,service,ECU,Gini,NA,38.436932,37.6143816552,36.80943388777872,36.02171200258026,35.25084736572504,34.49647923209852,33.75825457653161,33.03582792859385,32.328861210921936,31.637023581008204,30.95999127637463,30.297447463060216,29.649082087350727,29.01459173068142,28.393679467644844,27.78605472703724,27.191433155878645,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,26.609536486342844,TRUE,FALSE,FALSE
SHAPE_Gini,society,ECU,Gini,NA,38.436932,37.483696086399995,36.55410042345728,35.64755873295553,34.763499276378234,33.901364494324056,33.06061065486482,32.24070751062417,31.441137964360685,30.66139774284454,29.900995078821992,29.159450400867208,28.4362960309257,27.73107588935874,27.043345207302643,26.372670246161533,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,26.353808935542148,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,EGY,Gini,NA,36.221001,35.583511382400005,34.95724158206977,34.34199413022534,33.737575033533375,33.143793712943186,32.56046294359539,31.987398795788113,31.424420576982246,30.87135077482736,30.328015001190398,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,EGY,Gini,NA,36.221001,35.4458715786,34.68732992681796,33.94502106638406,33.21859761556344,32.50771962659039,31.812054426581348,31.13127646185251,30.46506714556887,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,EGY,Gini,NA,36.221001,35.3227201752,34.446716714855036,33.592438140326635,32.75934567444653,31.946913901720254,31.154630436957593,30.38199560212104,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,SLV,Gini,NA,41.751915,41.017081296,40.2951806651904,39.58598548548305,38.88927214093855,38.204820951258036,37.532416102515896,36.87184557911162,36.22290109691926,35.58537803761348,34.95907538415148,34.34379565739042,33.73934485382035,33.145532384393114,32.5621710144278,31.98907680457387,31.426069052813368,30.87297023748386,30.329605961304143,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,SLV,Gini,NA,41.751915,40.858424019,39.984053744993396,39.128394994850545,38.29104734196074,37.47161892884278,36.66972628376554,35.884994141292964,35.1170552666693,34.36555028396258,33.630127507885774,32.91044277921702,32.20615930374178,31.516947494641702,30.842484818256377,30.182455643145687,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,SLV,Gini,NA,41.751915,40.716467507999994,39.70669911380159,38.721972975779316,37.76166804597998,36.82517867843968,35.911914247214376,35.02129877388346,34.152770564291146,33.305781854296725,32.479798464310164,31.67429946239527,30.888776835727864,30.12273517020181,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,GNQ,Gini,NA,49.411106,48.5414705344,47.687140652994565,46.84784697750186,46.02332487069783,45.21331435297355,44.41756002036122,43.635810964002864,42.867820691036414,42.113347046874175,41.372152138849195,40.64400226120545,39.92866782140823,39.22592326775145,38.53554701823903,37.85732139071802,37.19103253424139,36.53647036163874,35.8934284832739,35.26170414196828,34.64109814906964,34.031414821646024,33.43246192078505,32.844050590979236,32.265995300578005,31.698113783287834,31.140226980701968,30.592158985841614,30.0537369876908,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,GNQ,Gini,NA,49.411106,48.3537083316,47.31893897330376,46.306313679275064,45.31535856653858,44.34560989321465,43.39661384149986,42.46792630529176,41.559112682358524,40.66974767095605,39.799415070797586,38.947707588282526,38.114226645893275,37.29858219567116,36.500392536683805,35.71928413639876,34.95489145587984,34.20685677872401,33.47483004365932,32.75846868072501,32.057437450957494,31.371408289507006,30.700060152111554,30.043078864856366,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,GNQ,Gini,NA,49.411106,48.1857105712,46.99070494903423,45.825335466298185,44.68886714673398,43.580583241494985,42.4997847771059,41.445790114633674,40.417934519790755,39.41556974369995,38.43806361405618,37.48479963642759,36.55517660544418,35.64860822562917,34.76452274163356,33.90236257764105,33.06158398571555,32.2416567028698,31.442063616638627,30.66230043894599,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,EST,Gini,NA,34.905384,34.2910492416,33.68752677494784,33.09462630370876,32.51216088076349,31.939946849262054,31.377803784715045,30.82555443810406,30.28302467999343,29.750043445625547,29.226442680982537,28.71205728979725,28.206725081496817,27.710286720062474,27.222585673789375,26.743468165930686,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,26.311589748951636,TRUE,FALSE,FALSE
SHAPE_Gini,service,EST,Gini,NA,34.905384,34.1584087824,33.42741883445664,32.71207207139927,32.01203372907133,31.3269762072692,30.656578916433638,30.000528127621962,29.358516825690852,28.730244565621067,28.115417331916777,27.51374740101376,26.924953206632065,26.348759208010136,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,26.17480575464934,TRUE,FALSE,FALSE
SHAPE_Gini,society,EST,Gini,NA,34.905384,34.039730476799996,33.19554516097536,32.37229564098317,31.56946270908678,30.786540033901428,30.023033841060673,29.278462601802367,28.552356729277665,27.84425828239158,27.153720676988264,26.480308404198954,25.82359675577482,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,25.79330009280372,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,SWZ,Gini,NA,57.091419,56.0866100256,55.099485689149454,54.129734741020414,53.17705140957846,52.241135304769884,51.32169132340594,50.418429556114,49.531065195926395,48.65931844847809,47.80291444378488,46.96158314957427,46.13505928614176,45.32308224270567,44.52539599523405,43.74174902571794,42.971894242865304,42.21558890419088,41.47259453947712,40.74267687558232,40.02560576257208,39.32115510115081,38.629102771370555,37.94923056259444,37.28132410469278,36.62517280045019,35.980569759162265,35.34731173140101,34.72519904492835,34.11403554173762,33.513628516203035,32.92378865431787,32.34432997400187,31.775069766459442,31.21582853856976,30.666429956290933,30.126700789060212,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,SWZ,Gini,NA,57.091419,55.869662633400004,54.67405185304524,53.50402714339008,52.35904096252153,51.23855748592357,50.14205235572481,49.0690124353123,48.01893556919662,46.99133034801581,45.98571587856827,45.001621558766914,44.0385868574093,43.096161098660744,42.17390325114941,41.271381721574805,40.38817415273311,39.52386722586462,38.67805646723112,37.85034605883238,37.04034865317336,36.24768519199546,35.47198472888675,34.71288425568858,33.970028532616844,33.24306992201884,32.53166822568764,31.835490525657924,31.154211028408845,30.4875109124009,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,SWZ,Gini,NA,57.091419,55.6755518088,54.29479812394176,52.948287130468,51.635169609632385,50.354617403313505,49.10582289171133,47.88799848399689,46.70037612159376,45.542206793778234,44.41276006529253,43.311323615673274,42.237202790004574,41.189720160812456,40.16821510082431,39.17204336632386,38.20057669083903,37.25320238890622,36.32932296966134,35.428355760013744,34.5497325371654,33.69289917024369,32.85731527082165,32.04245385210527,31.24780099657306,30.47285553185805,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,ETH,Gini,NA,38.640999,37.9609174176,37.29280527105025,36.63645189827976,35.99165034487004,35.35819729880033,34.735893026341444,34.12454130907784,33.52394938203807,32.933927872914204,32.35429074235091,31.78485522528554,31.22544177332051,30.675873998110074,30.135978615743337,29.60558539210626,29.08452708920519,28.57263941243518,28.06976095877632,27.57573316590186,27.09040026218199,26.61360921756759,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,TRUE,FALSE,FALSE
SHAPE_Gini,service,ETH,Gini,NA,38.640999,37.8140816214,37.00486027470204,36.21295626482342,35.4379990007562,34.67962582214002,33.93748182954622,33.211219718393934,32.500499616420306,31.80498892462891,31.12436216164185,30.45830081138272,29.806493174019128,29.168634220095118,28.544425447785088,27.933574743202485,27.335796243697953,26.750810204082818,26.178342865715447,25.61812632838914,25.069898424961607,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,TRUE,FALSE,FALSE
