Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Base gini imputed,Share of final consumption among GDP imputed
SHAPE_Gini,service,UZB,Gini,NA,35.294701,30.308760675607815,28.452603739906813,28.452603739906813,28.452603739906813,28.452603739906813,28.452603739906813,28.452603739906813,28.452603739906813,28.452603739906813,28.452603739906813,28.452603739906813,28.452603739906813,28.452603739906813,28.452603739906813,28.452603739906813,28.452603739906813,FALSE,FALSE
SHAPE_Gini,society,UZB,Gini,NA,35.294701,29.68897056854703,28.448734487971826,28.448734487971826,28.448734487971826,28.448734487971826,28.448734487971826,28.448734487971826,28.448734487971826,28.448734487971826,28.448734487971826,28.448734487971826,28.448734487971826,28.448734487971826,28.448734487971826,28.448734487971826,28.448734487971826,FALSE,FALSE
SHAPE_Gini,innovation,VUT,Gini,NA,42.324783,37.86945143287163,33.88311174156813,30.31639534907661,29.422270831209296,29.422270831209296,29.422270831209296,29.422270831209296,29.422270831209296,29.422270831209296,29.422270831209296,29.422270831209296,29.422270831209296,29.422270831209296,29.422270831209296,29.422270831209296,29.422270831209296,FALSE,FALSE
SHAPE_Gini,service,VUT,Gini,NA,42.324783,36.34573129246892,31.211316149792292,27.242572750565557,27.242572750565557,27.242572750565557,27.242572750565557,27.242572750565557,27.242572750565557,27.242572750565557,27.242572750565557,27.242572750565557,27.242572750565557,27.242572750565557,27.242572750565557,27.242572750565557,27.242572750565557,FALSE,FALSE
SHAPE_Gini,society,VUT,Gini,NA,42.324783,35.60248992638129,29.947874486635428,27.241336300889017,27.241336300889017,27.241336300889017,27.241336300889017,27.241336300889017,27.241336300889017,27.241336300889017,27.241336300889017,27.241336300889017,27.241336300889017,27.241336300889017,27.241336300889017,27.241336300889017,27.241336300889017,FALSE,FALSE
SHAPE_Gini,innovation,VNM,Gini,NA,45.7631,40.94583291466959,36.6356569610896,32.77919303211379,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,VNM,Gini,NA,45.7631,39.29833109151167,33.74681406150528,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,VNM,Gini,NA,45.7631,38.494711402300155,32.380734826669894,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,PSE,Gini,NA,39.931,35.72765075171199,31.966768381365526,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,PSE,Gini,NA,39.931,34.29010838022669,29.44608281104137,29.4043797445741,29.4043797445741,29.4043797445741,29.4043797445741,29.4043797445741,29.4043797445741,29.4043797445741,29.4043797445741,29.4043797445741,29.4043797445741,29.4043797445741,29.4043797445741,29.4043797445741,29.4043797445741,FALSE,FALSE
SHAPE_Gini,society,PSE,Gini,NA,39.931,33.588902871642155,28.25409822244899,28.25409822244899,28.25409822244899,28.25409822244899,28.25409822244899,28.25409822244899,28.25409822244899,28.25409822244899,28.25409822244899,28.25409822244899,28.25409822244899,28.25409822244899,28.25409822244899,28.25409822244899,28.25409822244899,FALSE,FALSE
SHAPE_Gini,innovation,ZMB,Gini,NA,61.261421,54.81271829009028,49.04284029501695,43.88033031810758,39.261253574293335,35.128405393723085,31.430602774072636,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,ZMB,Gini,NA,61.261421,52.60726667543251,45.17564989326761,38.793867696459465,33.31361417945382,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,ZMB,Gini,NA,61.261421,51.53148981362298,43.34692860636597,36.46229182197374,30.671117139208842,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,ZWE,Gini,NA,44.713902,40.00707907145517,35.795721335831225,32.02767349408188,28.656270391085148,26.648836280456358,26.648836280456358,26.648836280456358,26.648836280456358,26.648836280456358,26.648836280456358,26.648836280456358,26.648836280456358,26.648836280456358,26.648836280456358,26.648836280456358,26.648836280456358,FALSE,FALSE
SHAPE_Gini,service,ZWE,Gini,NA,44.713902,38.397349069215274,32.97311014241538,28.315131612445853,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE
SHAPE_Gini,society,ZWE,Gini,NA,44.713902,37.61215374746753,31.63835063026116,26.613345178903625,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE
